gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
PROCR	0.451339697581694	3.892547660458237	1.4350371474066301	0.21719362866004627	0.9997997501473126	-4.559852621786317
AKR1B15	-1.8939860957586467	-1.1670980868809726	-1.4347833090145645	0.2172616238444849	0.9997997501473126	-4.587728651383842
HTR2A	0.9377394627100091	-1.5448719821660377	1.4343202570749052	0.21738571412440827	0.9997997501473126	-4.588349547236045
UBQLN1	-0.3653348921129208	4.302173803782448	-1.4340094369154077	0.21746904756230465	0.9997997501473126	-4.55472580853699
TYMP	-1.0950981364535444	7.846375222668843	-1.4333972563390824	0.21763326930251267	0.9997997501473126	-4.523561495342564
SEPHS2	-0.35456437254970447	4.573352677042335	-1.4330273585554771	0.21773255557335053	0.9997997501473126	-4.5504502315364395
SLC6A1	0.5618653219814883	2.140946781265353	1.4328591550357923	0.21777771859637524	0.9997997501473126	-4.5769759503878
PIK3C2G	-0.2772164764544669	7.226806788845279	-1.4327437188333687	0.217808718760156	0.9997997501473126	-4.522542042238386
ZBTB26	-0.4355919902492992	3.3779090653404675	-1.4326552765368674	0.21783247267420539	0.9997997501473126	-4.56739946114448
CIB2	-0.5572828290481054	2.032687156895121	-1.4321882575260174	0.2179579469514423	0.9997997501473126	-4.576126444268861
ATP5MC2	-0.2566334760922116	7.0557824648267555	-1.4319557010137693	0.21802045431930892	0.9997997501473126	-4.522825402979472
KRIT1	-0.2565047303905525	6.468324305205353	-1.4316360591223174	0.21810639731602519	0.9997997501473126	-4.525682293775959
GABRB3	0.8489719990603883	0.12279896291873121	1.4316018591753679	0.21811559470511607	0.9997997501473126	-4.5850394701390895
HIC1	0.5881348035869322	4.0418931197895285	1.431565615680069	0.21812534207802942	0.9997997501473126	-4.558280684539759
AGRN	-0.2377572820405193	8.031186165610126	-1.4307332227404297	0.2183493237814675	0.9997997501473126	-4.523195151284373
PCF11	-0.23688689078622374	6.990265789748242	-1.4307099623118202	0.2183555859546725	0.9997997501473126	-4.523179553982163
GPAM	0.4471073278677034	3.6166285651007835	1.4302925774252815	0.21846798407033668	0.9997997501473126	-4.564293717415863
AGPAT1	-0.32549356207374885	5.849065132900215	-1.4296487312510853	0.21864147678281018	0.9997997501473126	-4.531943889212672
MGAT1	-0.2658113430937481	6.648702096237221	-1.4293934894067077	0.21871029215519916	0.9997997501473126	-4.5245921051065014
YTHDF3	-0.32371524049183825	4.847905840523503	-1.4291483568688979	0.21877640183228322	0.9997997501473126	-4.546304930094158
LRRC37A3	-0.47391837247996	3.1525997807652937	-1.4288675695082786	0.21885215115708354	0.9997997501473126	-4.570094533294313
GGN	-0.7058873575940564	0.5752609550032719	-1.428637903088969	0.21891412833616414	0.9997997501473126	-4.583980594628044
COX10	-0.30897233924211837	4.973233373004291	-1.4284580742495692	0.21896266840762965	0.9997997501473126	-4.54428879714127
GNAZ	0.7333190913274759	1.0415282616296992	1.42840041694529	0.2189782337012749	0.9997997501473126	-4.582251515471537
TTC27	-0.27971291085326727	5.40362335165295	-1.4283781920084424	0.21898423388220165	0.9997997501473126	-4.537522341280371
C21orf58	0.326334857136835	4.847063089089145	1.4281617190182623	0.2190426845875483	0.9997997501473126	-4.545696562538206
DOK2	-0.32182239996249506	4.648493322854397	-1.4279388885442976	0.2191028677695254	0.9997997501473126	-4.549682527889418
PPP1CC	0.33065956956547743	4.807172574617054	1.427810487274675	0.21913755434592533	0.9997997501473126	-4.546283157392198
CHN1	0.5825550941204853	1.9240422461853668	1.4276894046079973	0.21917026875857953	0.9997997501473126	-4.5788948311103335
LRCH2	0.7590349220906613	1.672976918510395	1.4272962944863987	0.21927651300113035	0.9997997501473126	-4.579863095367377
ATP6V0A4	0.46068280222528935	4.787005005876331	1.4268495378935178	0.21939731692567752	0.9997997501473126	-4.546835429479892
TECTA	0.690896690916899	0.902817571012225	1.4268014968969267	0.2194103111698888	0.9997997501473126	-4.582933545783215
ADGRF1	-1.935761245439728	-1.222663434959695	-1.4266416938897999	0.21945354046233934	0.9997997501473126	-4.587923723288447
ARHGAP33	0.2516488482064237	6.304493685089936	1.4265385166072533	0.21948145598695204	0.9997997501473126	-4.526753465491229
CDCP1	-0.23708171648947277	6.825997987229792	-1.4262698928309838	0.21955415073604953	0.9997997501473126	-4.524446878355927
FAM83B	-0.2871144147194804	6.766177501734493	-1.4262697144762095	0.21955419901005876	0.9997997501473126	-4.524974593770545
NRG3	0.7765346324610051	-0.26970106196462024	1.4262171052753003	0.21956843881663538	0.9997997501473126	-4.586105447267383
SH2D5	-1.8700386910304585	-0.04817261656341232	-1.4260407064224543	0.21961619150330117	0.9997997501473126	-4.585454599594303
CHURC1	-0.2837259796139276	5.94793447694428	-1.4259276276014485	0.21964680822931262	0.9997997501473126	-4.530848987892695
RPA4	0.40904184169097235	3.556151613024224	1.425782075967637	0.21968622326673906	0.9997997501473126	-4.565431489229556
CD55	-0.33024511555604025	6.662347277196135	-1.4254645867312106	0.2197722224841776	0.9997997501473126	-4.525404167666161
TOMM20	-0.2581856544906204	5.939041570657874	-1.425459740579826	0.21977353542889136	0.9997997501473126	-4.5309759843804835
EHBP1L1	-0.28442793684302736	8.37623345185423	-1.4251236241607463	0.2198646164755819	0.9997997501473126	-4.5250537727062365
RCCD1	0.2383242152061805	6.619666462947269	1.4249625144810192	0.2199082871035217	0.9997997501473126	-4.5251781985512824
MSL2	-0.28085643417972483	5.9868531866196735	-1.4245467161371195	0.22002103302100984	0.9997997501473126	-4.530699569735812
L1CAM	0.45533505653936035	3.7712768501077845	1.424261499193555	0.22009840362093133	0.9997997501473126	-4.56278724725906
ASH1L	-0.23794398138240966	7.731980025313953	-1.4240046772714066	0.2201680941711359	0.9997997501473126	-4.52420600210707
NPAS2	-0.2450834097042453	6.2746225231508745	-1.4236765987619893	0.22025715195722378	0.9997997501473126	-4.5280540653978685
FAM89B	-0.28575317444817583	5.267714399000262	-1.423009163213969	0.22043843728631607	0.9997997501473126	-4.540508801898721
ATP5F1D	-0.3238042660302833	6.578712978844868	-1.4226886038348352	0.22052555751815248	0.9997997501473126	-4.526324663385892
ST3GAL1	-0.41243014954902596	4.728250659309075	-1.422273650613322	0.22063838142604392	0.9997997501473126	-4.549086394738133
SLC39A2	-0.3397718833966191	4.363795709414704	-1.4219612440047844	0.2207233604091701	0.9997997501473126	-4.554889222624833
SCNN1B	-0.3811618406395286	5.051670474041176	-1.4212013137919022	0.2209302049767885	0.9997997501473126	-4.544179739051369
UPK1A	0.5935784195884466	3.624883108398267	1.4205035307243874	0.2211202997368758	0.9997997501473126	-4.563298426216768
CALR	-0.40774719464193887	5.334726181216059	-1.420105919254989	0.22122869083123395	0.9997997501473126	-4.540255674614271
DNHD1	0.27002312928369004	5.499876794586346	1.4198472249406946	0.22129924006616147	0.9997997501473126	-4.536826464548628
MED25	0.2421931425851208	7.505619537287927	1.4197361635720829	0.2213295346244653	0.9997997501473126	-4.524761396227435
SOCS4	-0.34092481305200123	4.347981595453353	-1.4193377246355352	0.2214382512344412	0.9997997501473126	-4.555401401878878
HOXC11	-0.5812811103844814	2.2906931984037042	-1.4189447954550243	0.22154551529442826	0.9997997501473126	-4.576988987616177
TRAF3IP2	-0.3480425879107716	5.3026925204888995	-1.4186305932416001	0.22163132434174343	0.9997997501473126	-4.54074029739154
MMAA	-0.3561860501700437	4.281988279532953	-1.417999700191258	0.2218037196088058	0.9997997501473126	-4.556597781040512
ZNF507	-0.2802085027685613	5.647428974261788	-1.417814779442895	0.22185427498396346	0.9997997501473126	-4.535763202462341
IL17B	0.9294434575492698	-0.24949057964065507	1.4173746353354724	0.22197465075677072	0.9997997501473126	-4.58627557266791
CEACAM1	-0.7447495035947802	3.397536777659695	-1.417261494903808	0.2220056039778701	0.9997997501473126	-4.568264961347379
IRX1	0.7433729908237419	5.351834963755386	1.4166989069004083	0.22215958036747332	0.9997997501473126	-4.539552914260822
APOL1	-0.545794399154431	2.937944523014325	-1.4163340169462786	0.22225950363323058	0.9997997501473126	-4.572476918469506
LBR	0.25786560670480263	5.719064409709621	1.416196979468025	0.22229704192509905	0.9997997501473126	-4.534487070119346
PRPF40B	0.2421942276462412	6.537718353360326	1.415613334005452	0.22245698724625784	0.9997997501473126	-4.527440190314988
GADD45A	-0.4215317669637245	5.08282643620122	-1.4155597665070019	0.22247167276704508	0.9997997501473126	-4.544556272860357
ZNF440	0.2789821931193074	5.521336559963132	1.4152995901533219	0.22254301346032332	0.9997997501473126	-4.537231903571205
SNCG	0.4927427320923784	5.278250987589096	1.415164649602555	0.22258002308079594	0.9997997501473126	-4.540782878206678
PLOD1	0.26856388026576694	5.557706620239465	1.4149177622477132	0.2226477513838488	0.9997997501473126	-4.536818646502243
METTL26	0.2403177126999177	6.384746078321332	1.4147210288755232	0.2227017353295193	0.9997997501473126	-4.528418690322761
MAP7D3	0.41181622287352315	3.7307891600053074	1.4147032843885903	0.22270660506920428	0.9997997501473126	-4.563970151599573
GTF2H4	0.2541313664301703	6.287484965135114	1.4146145704730597	0.22273095297994416	0.9997997501473126	-4.529119271723624
PPP2R5D	0.23669826231343227	6.59602256866842	1.414355914951768	0.22280195683613152	0.9997997501473126	-4.527383020664776
MT1A	-0.9430668828394357	-1.7850022796310432	-1.4140890735774196	0.22287523082588218	0.9997997501473126	-4.58894296192456
UBE2L6	-0.3690481570368012	5.072781296997065	-1.4140424487767644	0.22288803628251516	0.9997997501473126	-4.544820254030746
WDR62	0.49911246891204974	3.6731661578794004	1.4135547871827663	0.22302201487023912	0.9997997501473126	-4.56491140416137
KIFC2	0.24517035913145593	9.487048743759209	1.412902052307608	0.22320146748570535	0.9997997501473126	-4.530669672606778
CEPT1	-0.2706540997917102	6.537005162178565	-1.412749637016944	0.2232433903119816	0.9997997501473126	-4.528481545139818
PTRH2	-0.331178776703808	4.54389331480035	-1.412606849906453	0.22328267177549163	0.9997997501473126	-4.5531697608130335
CLASRP	0.2520017105687537	8.781214815993184	1.4125750185085892	0.2232914296697681	0.9997997501473126	-4.528361137474808
GDNF	0.6673725474339126	2.2773702376933156	1.412403596068293	0.2233385995123136	0.9997997501473126	-4.577058336996487
TLE2	0.3557197995142883	5.823490564306912	1.4123314375804825	0.2233584580565575	0.9997997501473126	-4.533872877757838
TRIM52	0.2661492710630311	6.141054323044028	1.4121433533646222	0.2234102282624935	0.9997997501473126	-4.530695909186347
MSL3	0.4301490156497439	3.36014190236426	1.4121429895726723	0.22341032840755612	0.9997997501473126	-4.56868858604715
ANKRD11	0.24339509428119319	8.366850775281707	1.4118848606837249	0.2234813974017169	0.9997997501473126	-4.527493977512247
DMXL2	-0.33852619877770407	4.417974054923727	-1.4118549075025246	0.22348964564162463	0.9997997501473126	-4.555217209128935
TUBB2B	0.5939090225523554	1.6071045984554149	1.4115288692193033	0.22357944626015552	0.9997997501473126	-4.58088355495234
CRYBG3	-0.25991746768150026	5.96035829726029	-1.4113416708398578	0.22363102206531543	0.9997997501473126	-4.533243068489928
ACAP3	0.2650206016182394	9.654339579529719	1.4112276195450693	0.22366245046965239	0.9997997501473126	-4.531636639307612
GRB10	0.33777388495329824	4.688367505810281	1.4111488269935173	0.223684165344039	0.9997997501473126	-4.5503664247807345
NCDN	0.3062972072012206	5.4772922902141925	1.410749699911339	0.22379419439759243	0.9997997501473126	-4.538564978035766
ABHD17C	-0.5372385895473054	4.650609026060874	-1.4106692694588536	0.22381637335495377	0.9997997501473126	-4.551920280228811
FBXO17	0.38624430181179	5.8143909292703615	1.4106240001505297	0.22382885745063222	0.9997997501473126	-4.534239811165903
DYNC1LI2	0.2546528304617009	8.659245255956815	1.410333790917643	0.223908905637806	0.9997997501473126	-4.528469790840398
FCGR1BP	-1.7619299757227507	-1.5911343210511526	-1.4099316137538402	0.2240198837470153	0.9997997501473126	-4.588289438783924
CHST15	-0.30227433331419673	5.304375561588156	-1.4098718047158667	0.22403639220766292	0.9997997501473126	-4.541880470119565
ABCB11	-0.838851174646895	1.3978540859028645	-1.4092236112645118	0.22421538191933935	0.9997997501473126	-4.5813858182216824
PPP2R3B	0.25223362423737533	7.509701021842261	1.4091932895985384	0.22422375822416446	0.9997997501473126	-4.527089658174269
KLHL14	0.7797999156319645	-0.3756905374181867	1.40898179882604	0.22428219060150584	0.9997997501473126	-4.586637095592421
GNA14	-0.5464736655215021	2.144663476499807	-1.408689308947265	0.22436302639085173	0.9997997501473126	-4.578543404350871
MALL	-0.4691475731981012	3.6033226795196285	-1.4085953677982896	0.22438899501388185	0.9997997501473126	-4.566394724129391
PAK4	0.24496436461251908	6.203744801980854	1.4081441890293764	0.22451375722775588	0.9997997501473126	-4.5309309574271115
HOXB4	0.43241530196862066	4.93775112152328	1.4080877998881862	0.22452935496162452	0.9997997501473126	-4.546811527205219
TECRL	-0.6853761987713094	0.5521359878448016	-1.4079516439490205	0.22456702122515612	0.9997997501473126	-4.584411199283606
COX6B2	-0.4689226141799388	4.223254924886473	-1.407881485826706	0.2245864322024007	0.9997997501473126	-4.558766267213418
TRARG1	0.8639603671006895	1.0331315434697126	1.407574612307839	0.22467135545336409	0.9997997501473126	-4.583004450756838
PPP3CA	-0.26419995204692753	5.587568560152092	-1.4074793877739509	0.22469771392943888	0.9997997501473126	-4.538238602089663
CBS	0.527037280608416	2.4935685858149643	1.407025636943927	0.2248233548744199	0.9997997501473126	-4.576485485528294
ZNF664	-0.46790375773955395	3.3219165873847243	-1.407013178470924	0.22482680551260562	0.9997997501473126	-4.569232402225617
MEA1	-0.27835188285212015	5.4026985483869865	-1.4068406915427505	0.22487458469751034	0.9997997501473126	-4.54085902800659
VWDE	-0.8348263267937915	1.224459540039759	-1.4067940314383647	0.22488751131975088	0.9997997501473126	-4.582216698182357
CTSK	0.5805561758639143	5.865515450850298	1.4066094536304097	0.22493865344499137	0.9997997501473126	-4.534376226693126
LGALS1	0.3784254028169965	6.353828039397469	1.4065748623808891	0.22494823911209055	0.9997997501473126	-4.530499150838718
JAK2	-0.23966106531709688	6.5085495054361315	-1.4065141193009392	0.22496507273560287	0.9997997501473126	-4.52964706114714
VSIG1	-0.8014462663016488	0.003857891769494387	-1.4064236968013877	0.22499013362545006	0.9997997501473126	-4.586013884979413
HNRNPH2	-0.2923556581709977	5.382402019784871	-1.4061728860160805	0.22505966080705395	0.9997997501473126	-4.541240830002465
ZNF460	-0.31837287218322885	4.682849664757383	-1.405934917913874	0.22512564711536925	0.9997997501473126	-4.551719792655697
SRL	0.7536238348594747	0.6772633665501215	1.4058422476331764	0.22515134877944817	0.9997997501473126	-4.583964520591909
GPR3	-1.1739840298209934	-1.8143228157010542	-1.405813506954995	0.22515932044807546	0.9997997501473126	-4.589161015456018
CYP19A1	0.9471678060704105	-2.1576629828294616	1.4056986545419197	0.2251911792587091	0.9997997501473126	-4.589452625715311
CHRNB4	0.9072896992168042	-1.5074369716819171	1.4056130109812548	0.22521493869329184	0.9997997501473126	-4.588687796457108
TNFRSF11A	0.5276170600264981	4.264514271006422	1.4053905249132002	0.22527667264064935	0.9997997501473126	-4.557500128996518
DLGAP3	0.8034559992940309	-0.6414484273499196	1.4052762179510045	0.2253083961461148	0.9997997501473126	-4.587313384288334
PLAAT1	0.5083675669431676	2.730395115822922	1.4040856744576635	0.22563906388590493	0.9997997501473126	-4.57491920832581
SULT1A2	0.9337727187049308	0.3291820822983022	1.4039425897996325	0.2256788365828427	0.9997997501473126	-4.585210361234368
PCDH20	0.9632468847720509	-2.3908844338648274	1.403378042578215	0.2258358278579132	0.9997997501473126	-4.589687985788889
LACTB	-0.34265865559060227	4.27387196320803	-1.4029990361844276	0.2259412825998485	0.9997997501473126	-4.558207529764048
VGLL2	1.385784346165618	0.6713868691686148	1.402954567656374	0.22595365864766093	0.9997997501473126	-4.584365145447739
PLPPR2	0.24537520883093017	6.377632516300881	1.4029175724494694	0.2259639552935579	0.9997997501473126	-4.530696223259719
CES3	-0.76425504517515	2.6888511115428186	-1.4026285199550101	0.22604442111671572	0.9997997501473126	-4.575559605629123
MB	-0.7326044487672168	0.7237714035846039	-1.4020571543692446	0.2262035582666891	0.9997997501473126	-4.58425133413111
CLTB	-0.29352460624081	8.861435663887049	-1.4020247548251386	0.22621258545878978	0.9997997501473126	-4.530715781884738
PHF19	0.27312794095702025	5.717603170806527	1.402004259023457	0.2262182961987838	0.9997997501473126	-4.536876497938247
GPHN	-0.24378522194544067	6.484490918750852	-1.4017783847815555	0.22628124072353686	0.9997997501473126	-4.5307060294246595
TTPAL	0.2546297199326417	5.854930079818395	1.4016380993804631	0.22632034268149348	0.9997997501473126	-4.5353666340758805
MPDZ	0.36045970311007824	4.5543753021936375	1.401603829931934	0.22632989564945605	0.9997997501473126	-4.5535390600523336
